Book Id,Author,Author l-f,Additional Authors,ISBN,ISBN13,my_rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies,matches,match_score,authors,description,average_rating,categories,title,combined_text
36337550.0,Stuart Turton,"Turton, Stuart",,"=""""","=""""",5.0,3.79,Sourcebooks Landmark,Hardcover,432.0,2018.0,2018.0,2020/03/22,2020/03/17,best-of-2020,best-of-2020 (#3),read,"A new world with so many twist and turns. I was so hooked to the story from the beginning to the end, however the initial few pages were abit confusing but loved how everything connected together. Would highly recommend it to everyone. ",,,1.0,0.0,"[('the day of the jackal', 56)]",86.0,,,,,the 7 12 deaths of evelyn hardcastle,"the 7 12 deaths of evelyn hardcastle    A new world with so many twist and turns. I was so hooked to the story from the beginning to the end, however the initial few pages were abit confusing but loved how everything connected together. Would highly recommend it to everyone.  best-of-2020 Sourcebooks Landmark 2018.0"
45045129.0,Emma Lord,"Lord, Emma",,"=""1250237327""","=""9781250237323""",5.0,3.88,Wednesday Books,Hardcover,368.0,2020.0,2020.0,2020/03/30,2020/03/27,,,read,"A sweet little love story!<br/>Loved how I could easily relate with many scenes in this book and how smoothly the story went on. <br/>However, this book made me hungry  with all the delicious dishes that were mentioned in the book. Haha",,,1.0,0.0,"[('tom sawyer detective', 53)]",60.0,,,,,tweet cute,"tweet cute    A sweet little love story!<br/>Loved how I could easily relate with many scenes in this book and how smoothly the story went on. <br/>However, this book made me hungry  with all the delicious dishes that were mentioned in the book. Haha  Wednesday Books 2020.0"
52755039.0,Lisa   Maxwell,"Maxwell, Lisa",,"=""1481494481""","=""9781481494489""",0.0,3.81,Margaret K. McElderry Books,Hardcover,768.0,2021.0,2021.0,,2018/12/15,to-read,to-read (#167),to-read,,,,0.0,0.0,"[('the secret of the old mill', 59)]",86.0,,,,,the serpents curse the last magician 3,the serpents curse the last magician 3     to-read Margaret K. McElderry Books 2021.0
43615530.0,Becky Albertalli,"Albertalli, Becky",Aisha Saeed,"=""0062937057""","=""9780062937056""",0.0,3.71,Balzer + Bray,ebook,464.0,2020.0,2020.0,,2020/03/27,to-read,to-read (#188),to-read,,,,0.0,0.0,"[('de amor y de sombra', 53)]",86.0,,,,,yes no maybe so,yes no maybe so     to-read Balzer + Bray 2020.0
9712.0,Gabriel García Márquez,"Márquez, Gabriel García","Edith Grossman, Kjell Risvik, Carlos Marrodán Casas","=""140003468X""","=""9781400034680""",0.0,3.94,Vintage International,Paperback,348.0,2003.0,1985.0,,2020/03/10,to-read,to-read (#187),to-read,,,,0.0,0.0,"[('unraveling the mystery of health', 61)]",86.0,,,,,love in the time of cholera,love in the time of cholera     to-read Vintage International 2003.0
43521657.0,Alix E. Harrow,"Harrow, Alix E.",,"=""0316421995""","=""9780316421997""",0.0,4.01,Redhook,Hardcover,374.0,2019.0,2019.0,,2020/03/27,to-read,to-read (#186),to-read,,,,0.0,0.0,"[('the insidious dr fu manchu', 58)]",86.0,,,,,the ten thousand doors of january,the ten thousand doors of january     to-read Redhook 2019.0
21524446.0,E.K. Johnston,"Johnston, E.K.",,"=""1484722272""","=""9781484722275""",0.0,3.63,Hyperion,Hardcover,325.0,2015.0,2015.0,,2020/03/24,to-read,to-read (#185),to-read,,,,0.0,0.0,"[('house of a thousand lanterns', 62)]",86.0,,,,,a thousand nights a thousand nights 1,a thousand nights a thousand nights 1     to-read Hyperion 2015.0
43641.0,Sara Gruen,"Gruen, Sara",,"=""1565125606""","=""9781565125605""",0.0,4.11,Algonquin Books,Paperback,368.0,2007.0,2006.0,,2020/03/22,to-read,to-read (#184),to-read,,,,0.0,0.0,"[('la sombra del viento', 51)]",86.0,,,,,water for elephants,water for elephants     to-read Algonquin Books 2007.0
17997353.0,Leigh Bardugo,"Bardugo, Leigh",,"=""""","=""""",0.0,3.72,Holt Children's/Macmillan,ebook,18.0,2013.0,2013.0,2020/03/01,2020/03/01,,,read,,,,1.0,0.0,"[('the case of the lefthanded lady', 53)]",86.0,,,,,the tailor the shadow and bone trilogy 15,the tailor the shadow and bone trilogy 15      Holt Children's/Macmillan 2013.0
24641800.0,Leigh Bardugo,"Bardugo, Leigh",,"=""""","=""""",4.0,3.92,Henry Holt and Co.,ebook,30.0,2014.0,2014.0,2020/03/02,2020/03/01,,,read,4.5!,,,1.0,0.0,"[('the old man in the corner', 62)]",86.0,,,,,the demon in the wood grishaverse 01,the demon in the wood grishaverse 01    4.5!  Henry Holt and Co. 2014.0
14061957.0,Leigh Bardugo,"Bardugo, Leigh",,"=""""","=""""",5.0,3.97,Henry Holt and Company,Hardcover,432.0,2014.0,2014.0,2020/02/29,2020/02/27,best-of-2020,best-of-2020 (#2),read,"Ahh finally this series is over and I can’t believe it took me around 3.5 days to finish the whole series. The whole plot was so wonderful and the plot twist were so amazing! Although I didn’t like Mal in the first two books but in this,<br/>He just stole my heart. <br/>This series definitely deserves all the praise.<br/><br/>",,,1.0,0.0,"[('midnight in the garden of good and evil', 50)]",86.0,,,,,ruin and rising the shadow and bone trilogy 3,"ruin and rising the shadow and bone trilogy 3    Ahh finally this series is over and I can’t believe it took me around 3.5 days to finish the whole series. The whole plot was so wonderful and the plot twist were so amazing! Although I didn’t like Mal in the first two books but in this,<br/>He just stole my heart. <br/>This series definitely deserves all the praise.<br/><br/> best-of-2020 Henry Holt and Company 2014.0"
10194157.0,Leigh Bardugo,"Bardugo, Leigh",,"=""1250048117""","=""9781250048110""",5.0,3.92,Henry Holt & Company,Hardcover,358.0,2012.0,2012.0,2020/02/26,2017/03/25,best-of-2020,best-of-2020 (#1),read,This book gripped me throughout the whole time. Such an amazing characters!<br/>Specially darkling!<br/>Just loved this book.,,,1.0,0.0,"[('harry potter and the halfblood prince', 49)]",86.0,,,,,shadow and bone shadow and bone 1,shadow and bone shadow and bone 1    This book gripped me throughout the whole time. Such an amazing characters!<br/>Specially darkling!<br/>Just loved this book. best-of-2020 Henry Holt & Company 2012.0
14061955.0,Leigh Bardugo,"Bardugo, Leigh",,"=""""","=""""",4.0,3.81,Henry Holt and Company,Hardcover,435.0,2013.0,2013.0,2020/02/27,2020/02/27,,,read,,,,1.0,0.0,"[('over sea under stone the dark is rising 1', 51)]",86.0,,,,,siege and storm the shadow and bone trilogy 2,siege and storm the shadow and bone trilogy 2      Henry Holt and Company 2013.0
26228034.0,N.K. Jemisin,"Jemisin, N.K.",,"=""""","=""""",3.0,4.29,Orbit,Paperback,410.0,2016.0,2016.0,2020/02/21,2020/01/05,,,read,,,,1.0,0.0,"[('the clue of the broken locket', 62)]",86.0,,,,,the obelisk gate the broken earth 2,the obelisk gate the broken earth 2      Orbit 2016.0
32497607.0,Angie Thomas,"Thomas, Angie",Bahni Turpin,"=""""","=""""",0.0,4.46,HarperCollins,Audiobook,12.0,2017.0,2017.0,,2018/12/28,to-read,to-read (#183),to-read,,,,0.0,0.0,"[('the after house', 67)]",86.0,,,,,the hate u give,the hate u give     to-read HarperCollins 2017.0
10572.0,George R.R. Martin,"Martin, George R.R.",,"=""0553381695""","=""9780553381696""",0.0,4.42,Random House Worlds,Paperback,1009.0,2002.0,1998.0,,2016/07/24,to-read,to-read (#182),to-read,,,,0.0,0.0,"[('the strange case of dr jekyll and mr hyde', 46)]",86.0,,,,,a clash of kings  a song of ice and fire 2,a clash of kings  a song of ice and fire 2     to-read Random House Worlds 2002.0
19161852.0,N.K. Jemisin,"Jemisin, N.K.",,"=""""","=""""",4.0,4.29,Orbit,Paperback,468.0,2015.0,2015.0,2020/01/06,2020/01/01,,,read,"This book for me was both sad and amazing.<br/>The way each and every storyline connected together just blew me away but initially it was difficult for me to get into this universe and understand it. However as the story went along, it just went on being great. <br/>I would rate it a 4.5 stars.",,,1.0,0.0,"[('the clue of the broken locket', 62)]",86.0,,,,,the fifth season the broken earth 1,"the fifth season the broken earth 1    This book for me was both sad and amazing.<br/>The way each and every storyline connected together just blew me away but initially it was difficult for me to get into this universe and understand it. However as the story went along, it just went on being great. <br/>I would rate it a 4.5 stars.  Orbit 2015.0"
25899336.0,Paul Kalanithi,"Kalanithi, Paul",Abraham   Verghese,"=""0812988418""","=""9780812988413""",5.0,4.41,Random House,Kindle Edition,208.0,2016.0,2016.0,2020/01/03,2020/01/01,,,read,Just a mesmerizing book! <br/>Initially I wasn’t  getting into the storyline but after a few pages i just got a hang of it. <br/>Truly loved it overall.,,,1.0,0.0,"[('the great impersonation', 57)]",64.0,,,,,when breath becomes air,when breath becomes air    Just a mesmerizing book! <br/>Initially I wasn’t  getting into the storyline but after a few pages i just got a hang of it. <br/>Truly loved it overall.  Random House 2016.0
31944679.0,Sarah Rees Brennan,"Brennan, Sarah Rees",,"=""1618731203""","=""9781618731203""",0.0,4.35,Big Mouth House,Hardcover,441.0,2017.0,2017.0,,2018/07/19,to-read,to-read (#181),to-read,,,,0.0,0.0,"[('death in the clouds', 61)]",86.0,,,,,in other lands,in other lands     to-read Big Mouth House 2017.0
11431896.0,Rae Carson,"Carson, Rae",,"=""0062026542""","=""9780062026545""",5.0,4.2,Greenwillow Books,Hardcover,433.0,2013.0,2013.0,2019/12/29,2019/12/29,,,read,,,,1.0,0.0,"[('the king of torts', 57)]",86.0,,,,,the bitter kingdom fire and thorns 3,the bitter kingdom fire and thorns 3      Greenwillow Books 2013.0
10816908.0,Rae Carson,"Carson, Rae",,"=""0062026518""","=""9780062026514""",5.0,4.17,Greenwillow Books,Hardcover,410.0,2012.0,2012.0,2019/12/29,2019/12/29,,,read,,,,1.0,0.0,"[('the club of queer trades', 56)]",86.0,,,,,the crown of embers fire and thorns 2,the crown of embers fire and thorns 2      Greenwillow Books 2012.0
10429092.0,Rae Carson,"Carson, Rae",,"=""0062026488""","=""9780062026484""",4.0,3.78,Greenwillow,Hardcover,423.0,2011.0,2011.0,2019/12/29,2019/12/21,,,read,,,,1.0,0.0,"[('the girl on the train', 58)]",86.0,,,,,the girl of fire and thorns fire and thorns 1,the girl of fire and thorns fire and thorns 1      Greenwillow 2011.0
22034.0,Mario Puzo,"Puzo, Mario","Robert Thompson, Peter Bart","=""""","=""""",4.0,4.4,NAL,Paperback,448.0,2002.0,1969.0,2019/12/22,2019/08/03,,,read,,,,1.0,0.0,"[('the godfather', 62)]",90.0,,,,,the godfather the godfather 1,the godfather the godfather 1      NAL 2002.0
40864763.0,Taran Matharu,"Matharu, Taran",,"=""1250138701""","=""9781250138705""",0.0,3.81,Feiwel & Friends ,Hardcover,368.0,2019.0,2019.0,,2019/05/30,to-read,to-read (#175),to-read,,,,0.0,0.0,"[('the house on the borderland', 65)]",86.0,,,,,the chosen contender 1,the chosen contender 1     to-read Feiwel & Friends  2019.0
43355180.0,Rachel Hawkins,"Hawkins, Rachel",,"=""1524738255""","=""9781524738259""",4.0,3.74,Penguin Books,Paperback,296.0,2019.0,2018.0,2019/08/26,2019/08/21,,,read,,,,1.0,0.0,"[('fragile things', 47)]",86.0,,,,,prince charming royals 1,prince charming royals 1      Penguin Books 2019.0
15819028.0,Helene Wecker,"Wecker, Helene",,"=""0062110837""","=""9780062110831""",0.0,4.13,Harper,Hardcover,486.0,2013.0,2013.0,,2019/08/17,to-read,to-read (#180),to-read,,,,0.0,0.0,"[('the old man in the corner', 54)]",86.0,,,,,the golem and the jinni the golem and the jinni 1,the golem and the jinni the golem and the jinni 1     to-read Harper 2013.0
22544764.0,Naomi Novik,"Novik, Naomi",,"=""0804179034""","=""9780804179034""",0.0,4.03,Del Rey,Hardcover,438.0,2015.0,2015.0,,2019/08/17,to-read,to-read (#179),to-read,,,,0.0,0.0,"[('private', 53)]",68.0,,,,,uprooted,uprooted     to-read Del Rey 2015.0
28421168.0,Marissa Meyer,"Meyer, Marissa",,"=""1250044669""","=""9781250044662""",0.0,4.12,Feiwel & Friends,Hardcover,552.0,2017.0,2017.0,,2019/08/04,to-read,to-read (#178),to-read,,,,0.0,0.0,"[('nightmares  dreamscapes', 50)]",86.0,,,,,renegades renegades 1,renegades renegades 1     to-read Feiwel & Friends 2017.0
22698569.0,Erika Johansen,"Johansen, Erika",,"=""""","=""""",5.0,3.74,Harper,Kindle Edition,496.0,2016.0,2016.0,2019/06/20,2016/06/30,,,read,,,,1.0,0.0,"[('the case of the missing marquess enola holmes 1', 57)]",86.0,,,,,the fate of the tearling the queen of the tearling 3,the fate of the tearling the queen of the tearling 3      Harper 2016.0
22698568.0,Erika Johansen,"Johansen, Erika",,"=""0062290398""","=""9780062290397""",5.0,4.09,Harper,Hardcover,515.0,2015.0,2015.0,2019/06/19,2015/12/03,,,read,,,,1.0,0.0,"[('the case of the missing marquess enola holmes 1', 54)]",86.0,,,,,the invasion of the tearling the queen of the tearling 2,the invasion of the tearling the queen of the tearling 2      Harper 2015.0
35959740.0,Madeline Miller,"Miller, Madeline",,"=""0316556343""","=""9780316556347""",0.0,4.22,"Little, Brown and Company",Hardcover,393.0,2018.0,2018.0,,2019/06/19,to-read,to-read (#177),to-read,,,,0.0,0.0,"[('alias grace', 50)]",72.0,,,,,circe,"circe     to-read Little, Brown and Company 2018.0"
36329818.0,Stephanie Garber,"Garber, Stephanie",,"=""125009531X""","=""9781250095312""",4.0,4.11,Flatiron Books,Hardcover,451.0,2018.0,2018.0,2019/06/09,2018/06/23,,,read,,,,1.0,0.0,"[('le crime dorcival', 50)]",64.0,,,,,legendary caraval 2,legendary caraval 2      Flatiron Books 2018.0
37853183.0,Nazia Erum,"Erum, Nazia",,"=""""","=""""",0.0,3.78,Juggernaut Books,Hardcover,220.0,2018.0,2018.0,,2019/06/02,to-read,to-read (#176),to-read,,,,0.0,0.0,"[('the abc murders', 55)]",86.0,,,,,mothering a muslim,mothering a muslim     to-read Juggernaut Books 2018.0
36672019.0,Soha Ali Khan,"Khan, Soha Ali",,"=""0143439960""","=""9780143439967""",4.0,3.44,Penguin,Paperback,210.0,2017.0,2017.0,2019/06/02,2019/05/30,,,read,,,,1.0,0.0,"[('the mysterious benedict society the mysterious benedict society 1', 45)]",86.0,,,,,the perils of being moderately famous paperback dec 01 2017 soha ali khan,the perils of being moderately famous paperback dec 01 2017 soha ali khan      Penguin 2017.0
20821111.0,Marie Lu,"Lu, Marie",,"=""0399167838""","=""9780399167836""",0.0,3.86,G.P. Putnam’s Sons Books for Young Readers,Hardcover,355.0,2014.0,2014.0,,2019/05/26,to-read,to-read (#174),to-read,,,,0.0,0.0,"[('the man in the brown suit', 57)]",86.0,,,,,the young elites the young elites 1,the young elites the young elites 1     to-read G.P. Putnam’s Sons Books for Young Readers 2014.0
44150974.0,Shannon Messenger,"Messenger, Shannon",,"=""153442735X""","=""9781534427358""",0.0,4.44,Aladdin,Kindle Edition,797.0,2019.0,2019.0,,2018/11/18,to-read,to-read (#164),to-read,,,,0.0,0.0,"[('alice or the mysteries', 54)]",86.0,,,,,legacy keeper of the lost cities 8,legacy keeper of the lost cities 8     to-read Aladdin 2019.0
26529699.0,Jennifer L. Armentrout,"Armentrout, Jennifer L.",,"=""""","=""""",0.0,4.31,Entangled: Teen,Paperback,352.0,2015.0,2015.0,,2016/11/03,to-read,to-read (#79),to-read,,,,0.0,0.0,"[('the poison belt', 40)]",54.0,,,,,oblivion lux 15,oblivion lux 15     to-read Entangled: Teen 2015.0
36314220.0,Cassandra Clare,"Clare, Cassandra","Sarah Rees Brennan, Maureen Johnson, Kelly Link, Robin Wasserman","=""1406385379""","=""9781406385373""",0.0,4.26,Walker Books,Paperback,617.0,2019.0,2019.0,,2019/03/20,to-read,to-read (#173),to-read,,,,0.0,0.0,"[('the story of the amulet', 60)]",86.0,,,,,ghosts of the shadow market,ghosts of the shadow market     to-read Walker Books 2019.0
36307634.0,Leigh Bardugo,"Bardugo, Leigh",,"=""125014227X""","=""9781250142276""",4.0,4.15,Imprint,Kindle Edition,511.0,2019.0,2019.0,2019/03/20,2019/03/06,,,read,,,,1.0,0.0,"[('full dark no stars', 51)]",86.0,,,,,king of scars king of scars 1,king of scars king of scars 1      Imprint 2019.0
18143977.0,Anthony Doerr,"Doerr, Anthony",,"=""1476746583""","=""9781476746586""",4.0,4.31,Scribner,Hardcover,544.0,2014.0,2014.0,2019/03/01,2019/02/21,,,read,It was  amazing experiencing the situations of both sides during the war.<br/>Overall it was a great book!,,,1.0,0.0,"[('and then there were none', 55)]",86.0,,,,,all the light we cannot see,all the light we cannot see    It was  amazing experiencing the situations of both sides during the war.<br/>Overall it was a great book!  Scribner 2014.0
33574273.0,Madeleine L'Engle,"L'Engle, Madeleine",,"=""1250153271""","=""9781250153272""",0.0,3.97,Square Fish,Paperback,218.0,2017.0,1962.0,,2019/02/22,to-read,to-read (#172),to-read,,,,0.0,0.0,"[('scary stories to tell in the dark', 49)]",86.0,,,,,a wrinkle in time time quintet 1,a wrinkle in time time quintet 1     to-read Square Fish 2017.0
32333338.0,Morgan Matson,"Matson, Morgan",,"=""1481404571""","=""9781481404570""",5.0,3.75,Simon & Schuster Books for Young Readers,Hardcover,417.0,2018.0,2018.0,2019/02/21,2019/02/17,,,read,,,,1.0,0.0,"[('the godfather', 62)]",86.0,,,,,save the date,save the date      Simon & Schuster Books for Young Readers 2018.0
29412228.0,Raye Wagner,"Wagner, Raye",,"=""""","=""""",4.0,4.21,,Unknown Binding,0.0,2017.0,2017.0,2018/12/25,2018/12/23,,,read,,,,1.0,0.0,"[('the old man in the corner', 48)]",86.0,,,,,myths of immortality the sphinx 3,myths of immortality the sphinx 3       2017.0
33133715.0,Raye Wagner,"Wagner, Raye",,"=""""","=""""",4.0,4.19,,ebook,0.0,,2016.0,2018/12/25,2018/12/23,,,read,,,,1.0,0.0,"[('evil under the sun', 54)]",86.0,,,,,demigods and monsters the sphinx 2,demigods and monsters the sphinx 2       
26207970.0,Raye Wagner,"Wagner, Raye",,"=""1515305716""","=""9781515305712""",4.0,3.71,CreateSpace Independent Publishing Platform,Paperback,344.0,2015.0,2015.0,2018/12/24,2018/12/22,,,read,,,,1.0,0.0,"[('murder on the links', 63)]",86.0,,,,,curse of the sphinx,curse of the sphinx      CreateSpace Independent Publishing Platform 2015.0
33139597.0,Raye Wagner,"Wagner, Raye",,"=""""","=""""",5.0,3.91,Amazon Digital Services,Kindle Edition,121.0,2016.0,2016.0,2018/12/24,2018/12/23,,,read,,,,1.0,0.0,"[('the curious incident of the dog in the nighttime', 51)]",86.0,,,,,origin of the sphinx the sphinx 05,origin of the sphinx the sphinx 05      Amazon Digital Services 2016.0
34306933.0,Raye Wagner,"Wagner, Raye",,"=""""","=""""",0.0,4.23,,Unknown Binding,0.0,2017.0,2017.0,,2018/12/23,to-read,to-read (#171),to-read,,,,0.0,0.0,"[('the man in the brown suit', 52)]",86.0,,,,,fates and furies the sphinx 4,fates and furies the sphinx 4     to-read  2017.0
35021894.0,Raye Wagner,"Wagner, Raye",,"=""""","=""""",0.0,3.93,,Kindle Edition,108.0,2017.0,2017.0,,2018/12/23,to-read,to-read (#170),to-read,,,,0.0,0.0,"[('heart of darkness', 59)]",86.0,,,,,daughter of darkness the sphinx 35,daughter of darkness the sphinx 35     to-read  2017.0
34196663.0,Mary E. Pearson,"Pearson, Mary E.",,"=""1250162653""","=""9781250162656""",0.0,4.3,Henry Holt,Hardcover,480.0,2019.0,2019.0,,2018/12/21,to-read,to-read (#169),to-read,,,,0.0,0.0,"[('the daughter of time', 53)]",86.0,,,,,vow of thieves dance of thieves 2,vow of thieves dance of thieves 2     to-read Henry Holt 2019.0
